ADP <- .	4071
VERB <- to	3345
NOUN <- of	3271
PUNCT <- ,	2953
DET <- .	2705
ADP <- ,	2643
NOUN <- the	2585
NOUN <- ,	2288
DET <- of	2213
PUNCT <- to	2175
PRON <- to	2094
NOUN <- and	2083
NOUN <- a	2083
AUX <- to	1882
VERB <- I	1869
NOUN <- to	1845
NOUN <- in	1785
NOUN <- .	1726
PUNCT <- .	1724
DET <- ,	1687
ADP <- and	1660
ADJ <- .	1651
AUX <- .	1586
ADJ <- ,	1531
PRON <- .	1525
ADP <- of	1440
VERB <- that	1304
NOUN <- for	1258
PROPN <- ,	1195
PUNCT <- the	1167
CCONJ <- .	1095
PRON <- it	1095
DET <- and	1080
PUNCT <- a	1045
ADJ <- and	1039
ADV <- .	930
PROPN <- of	923
PUNCT <- and	879
PROPN <- in	870
PRON <- ,	868
PUNCT <- that	836
PRON <- a	834
NOUN <- with	831
DET <- to	824
PRON <- the	799
PUNCT <- "	798
AUX <- ,	789
VERB <- ,	786
NOUN <- on	782
PROPN <- .	770
ADP <- in	766
VERB <- the	766
PRON <- and	762
ADV <- to	757
ADJ <- of	747
PUNCT <- )	742
PUNCT <- -	739
ADP <- to	731
DET <- in	730
PROPN <- to	730
PROPN <- and	722
PUNCT <- of	701
VERB <- and	701
PRON <- you	700
PRON <- me	700
PUNCT <- in	678
ADJ <- to	650
PUNCT <- :	637
DET <- is	622
CCONJ <- to	620
AUX <- and	615
PART <- 's	595
PRON <- that	572
VERB <- The	567
ADJ <- in	565
AUX <- in	557
PRON <- in	556
DET <- for	542
ADV <- ,	531
NOUN <- that	530
PART <- the	528
PRON <- for	519
PUNCT <- for	519
PRON <- of	515
ADV <- the	510
AUX <- the	507
DET <- that	507
VERB <- you	505
VERB <- of	502
AUX <- for	498
VERB <- a	480
ADV <- and	455
AUX <- a	453
SCONJ <- to	446
VERB <- in	434
NOUN <- from	430
PRON <- with	427
AUX <- of	419
CCONJ <- ,	416
NOUN <- this	413
PART <- to	405
NOUN <- by	400
ADV <- a	395
NOUN <- at	394
PRON <- them	393
PUNCT <- you	393
PUNCT <- me	390
ADP <- for	389
ADV <- in	389
ADJ <- that	387
NOUN <- (	387
VERB <- me	383
PUNCT <- it	382
AUX <- that	377
PROPN <- the	371
VERB <- .	367
NOUN <- -	363
NOUN <- my	360
ADP <- ?	357
PRON <- him	353
ADP <- that	348
SCONJ <- .	346
PRON <- this	340
NOUN <- your	339
PUNCT <- with	332
NOUN <- or	331
PART <- .	330
DET <- on	330
NOUN <- it	327
ADJ <- for	325
ADP <- on	322
PROPN <- for	321
AUX <- with	312
VERB <- We	310
VERB <- it	308
PUNCT <- on	306
SCONJ <- the	306
VERB <- for	292
AUX <- it	290
ADP <- (	285
CCONJ <- of	284
ADP <- with	284
PRON <- on	283
DET <- with	283
ADP <- up	281
NOUN <- up	279
PUNCT <- (	279
CCONJ <- the	277
NOUN <- me	277
PUNCT <- !	277
ADV <- it	271
NOUN <- an	269
PART <- a	268
SCONJ <- ,	268
DET <- was	267
ADP <- ROOT	266
NOUN <- about	265
NOUN <- as	263
PROPN <- (	260
ADJ <- I	260
NOUN <- out	258
DET <- ?	258
PUNCT <- this	255
PROPN <- on	253
NUM <- ROOT	251
NOUN <- you	250
NUM <- .	246
VERB <- "	242
PRON <- is	242
VERB <- If	238
SCONJ <- a	237
ADV <- of	236
NUM <- ,	235
VERB <- They	234
DET <- (	233
ADP <- out	231
CCONJ <- and	229
PROPN <- by	228
AUX <- by	228
PROPN <- with	227
NOUN <- "	226
ADJ <- ROOT	225
PUNCT <- ?	224
VERB <- who	223
CCONJ <- in	222
DET <- I	220
ADV <- that	219
PROPN <- a	219
ADP <- or	218
NOUN <- Thanks	218
ADV <- as	217
NOUN <- is	217
VERB <- on	215
AUX <- on	214
NOUN <- their	211
DET <- are	207
NUM <- -	203
ADV <- for	202
ADJ <- The	202
PRON <- ?	200
PUNCT <- '	199
PROPN <- ROOT	199
ADP <- is	198
CCONJ <- a	198
AUX <- you	198
ADP <- as	196
NUM <- of	195
ADJ <- is	193
VERB <- You	193
ADP <- )	192
NOUN <- :	189
PUNCT <- at	187
ADJ <- the	187
PART <- ,	186
VERB <- they	186
PART <- it	184
PRON <- at	182
ADV <- back	182
ADJ <- on	181
DET <- or	181
ADV <- out	180
NOUN <- into	179
VERB <- if	179
DET <- at	179
ADV <- with	179
VERB <- He	178
PROPN <- at	178
DET <- from	178
CCONJ <- that	177
PUNCT <- by	176
ADP <- at	176
NOUN <- any	175
VERB <- Please	174
AUX <- at	173
ADP <- -	173
PRON <- about	173
NOUN <- ROOT	173
NOUN <- some	172
ADJ <- with	171
PROPN <- from	171
VERB <- with	170
NOUN <- no	167
PRON <- us	166
CCONJ <- it	166
AUX <- ?	165
PUNCT <- out	164
ADP <- the	164
PUNCT <- from	163
PRON <- from	163
PRON <- her	163
VERB <- (	162
VERB <- In	159
ADP <- !	159
ADV <- there	157
DET <- !	157
VERB <- It	155
ADJ <- (	155
ADV <- on	154
PROPN <- that	154
NOUN <- The	152
PART <- in	152
NOUN <- ?	152
PUNCT <- ROOT	152
CCONJ <- for	151
PRON <- up	150
PRON <- my	150
NOUN <- our	150
ADP <- I	150
PROPN <- "	149
SCONJ <- in	149
NUM <- in	146
ADJ <- ?	145
DET <- as	144
PUNCT <- about	144
PROPN <- -	144
VERB <- this	144
PUNCT <- my	144
DET <- 's	143
AUX <- as	143
NOUN <- his	142
PUNCT <- an	142
PUNCT <- up	142
