you 're	15110
it 's	9731
if you	7715
do n't	6592
you 'll	5681
you can	5458
on the	5270
you 've	4813
in the	4419
need to	4345
and you	4252
to be	3775
you need	3530
you have	3486
of the	3423
time to	3142
that you	3010
a little	2959
right now	2931
to get	2822
of your	2780
you may	2742
for you	2698
's a	2560
you do	2465
want to	2462
in your	2461
what you	2434
but you	2350
you are	2348
in a	2309
that 's	2258
to make	2165
for a	2149
a good	2115
you might	2067
on your	2060
to do	1978
with your	1926
have to	1919
to your	1905
you want	1893
for the	1871
you to	1859
you should	1857
at the	1854
will be	1847
to the	1838
'll be	1822
there 's	1808
've got	1778
and your	1770
make sure	1770
try to	1738
when you	1725
may be	1717
you know	1701
you and	1618
as you	1611
to you	1596
going to	1556
with a	1533
ca n't	1479
out of	1468
wo n't	1454
have a	1452
n't be	1452
your own	1450
the right	1445
to take	1441
able to	1423
when it	1420
be a	1408
a new	1381
they 're	1378
the day	1366
're not	1360
've been	1356
might be	1302
even if	1295
the and	1291
what 's	1280
all the	1277
is a	1276
with the	1261
of you	1248
comes to	1242
does n't	1239
it comes	1226
's not	1222
a lot	1197
a great	1188
your mind	1163
but it	1146
a bit	1129
take a	1107
be able	1102
at least	1080
the time	1068
time for	1052
your way	1051
your life	1047
a few	1043
and it	1009
is n't	1005
should be	1002
sure you	992
now and	991
the week	989
good time	987
you feel	984
's time	980
of a	970
than you	949
you ca	939
to keep	934
your friends	930
and the	927
could be	926
to go	924
way to	924
on monday	911
're feeling	892
a big	888
to a	877
make a	871
the best	867
is the	861
can be	853
going on	851
your energy	847
the way	838
on a	835
it is	832
your partner	829
you get	826
ready to	823
not to	821
the world	814
sure to	806
before you	798
it might	797
you 'd	795
you will	785
your sweetie	776
the most	774
if it	774
of it	766
one of	760
for your	746
today and	744
more than	739
're in	735
kind of	734
it all	730
energy is	727
your love	721
to see	712
's the	711
or a	708
the moment	705
like a	705
it may	694
about it	691
you could	691
are you	690
in fact	688
up with	687
get a	683
deal with	681
trying to	680
love life	666
may not	664
but do	664
a friend	661
up and	657
around you	654
now is	651
the stars	650
n't have	650
as the	649
this weekend	648
help you	644
to say	644
for now	642
up to	640
about the	640
you just	637
your sweetheart	633
to let	630
so you	630
no matter	629
by the	629
the same	627
to work	625
this is	623
to have	623
keep your	623
and do	621
but that	619
the two	615
and that	611
two of	606
where you	606
and make	606
feel like	605
to help	604
it will	603
than usual	601
you really	600
too much	600
like you	600
're going	599
be the	597
not be	595
are n't	595
find a	594
and get	594
sure that	594
of course	593
now you	592
n't let	588
about your	588
though you	576
your best	576
care of	574
make the	570
with you	570
they 'll	569
at work	566
'll have	566
you wo	566
you think	564
the weekend	561
figure out	560
who 's	559
how you	558
might not	553
let your	551
great time	549
tuesday and	547
someone you	540
for it	538
today but	538
and a	538
and see	537
see if	537
a while	536
's no	534
from the	533
if they	533
to find	528
the next	528
after all	527
your relationship	526
today you	525
you in	525
someone who	523
get your	523
just a	521
's going	519
your heart	517
while you	516
and wednesday	516
and thursday	515
thursday and	512
up your	511
your people	511
a certain	510
with someone	508
know what	508
today so	508
's all	507
wednesday and	507
let them	504
out and	501
sense of	500
and friday	499
have the	495
get out	495
's just	494
and let	493
so do	492
the end	491
do it	489
as a	488
because you	487
think about	487
do you	486
're a	484
can get	484
to deal	482
things are	482
is going	481
all about	481
how to	479
and then	474
as well	473
so much	471
n't get	471
into the	471
it could	469
know you	465
someone else	463
focus on	461
some time	458
take care	455
most of	453
go for	452
and if	450
but if	450
if your	449
into a	448
ready for	447
that your	447
what they	447
especially if	447
make it	446
a way	444
n't worry	444
to come	442
all you	442
up in	440
out for	436
over the	435
lot of	433
why not	433
be sure	429
and they	428
the more	425
day to	424
it and	423
get to	423
people are	423
part of	422
find that	418
n't mean	417
find yourself	416
the future	415
once you	415
they are	415
from your	413
you a	412
all your	411
get the	411
got a	410
for some	410
monday and	409
out there	407
friends and	407
all that	406
hard to	406
way you	406
your head	403
instead of	401
take the	401
now so	400
is to	400
at your	399
on you	399
of those	397
into your	397
try not	397
even more	396
end up	396
to give	395
you find	394
up a	394
your time	394
end of	391
you love	391
whether you	390
is that	390
to think	390
about what	389
something you	387
you see	387
may have	386
that it	386
up for	386
that does	385
a day	383
but the	382
your work	381
something new	380
much more	380
out the	379
so make	378
see what	376
or even	376
the good	376
it to	372
it out	372
be in	370
them to	370
that is	369
it 'll	368
attention to	366
as much	366
to know	364
yourself to	364
long as	364
can do	363
up the	363
or just	362
is just	362
as long	362
can make	361
other people	361
the situation	361
you were	360
down and	359
to try	358
are in	358
do something	357
of them	356
back to	356
out to	356
're just	355
the big	353
through the	352
with it	351
next week	351
'll find	351
you but	349
at all	347
you make	346
dealing with	346
rather than	345
plenty of	345
that will	343
you two	342
have been	342
're the	342
mean you	341
this morning	341
a long	339
to put	338
there are	338
but your	336
whether it	335
ability to	334
enjoy the	334
the first	334
now but	334
to start	333
got to	333
time and	332
as if	332
the people	332
the details	331
some of	330
go ahead	330
is in	329
the universe	328
life is	328
today 's	327
up on	327
're ready	326
may need	326
around the	325
start to	325
just about	325
something that	324
at a	324
take it	323
be surprised	323
have n't	322
friday and	322
full of	321
you on	321
today is	319
worry about	319
that they	317
it does	317
thinking about	317
how much	317
you like	316
make your	316
time you	316
and tuesday	314
likely to	314
what it	313
your personal	313
look at	312
the other	312
about to	312
know that	312
you today	311
your feelings	310
ahead and	310
're on	309
the mood	307
on friday	306
bit of	305
than ever	304
or maybe	303
to figure	302
it takes	302
enough to	302
and take	301
your social	301
the rest	301
be more	301
exactly what	300
get you	300
let it	300
until you	299
it up	299
quite a	299
to talk	299
matter how	298
what to	298
out on	297
off the	297
'll get	297
each other	297
give you	297
at home	296
with them	296
's been	296
some serious	296
to ask	295
easy to	295
back and	293
day for	290
the one	290
the past	289
get it	289
that the	288
your family	288
is your	286
lots of	286
out what	286
a very	286
may want	285
not the	285
the better	285
make you	284
's your	283
it should	283
in some	283
out with	282
the perfect	282
if the	281
certain someone	281
to hear	281
or two	281
all of	280
to stay	280
or not	279
should n't	279
know how	278
yourself and	278
you had	278
your current	277
especially when	276
see the	276
'll feel	276
n't want	275
which is	275
whatever you	275
in order	274
is it	274
chance to	274
willing to	274
your romantic	273
as it	273
use your	273
to move	271
no one	271
to spend	270
when the	269
be ready	269
listen to	268
have some	267
of this	267
or at	267
matter what	267
and just	266
'll need	266
let the	266
're at	265
friend or	265
most likely	265
energy and	264
time with	264
just the	263
so get	263
people you	263
of all	263
you for	263
needs to	261
it you	261
their own	261
and be	260
week begins	260
out in	260
think of	259
as possible	259
off your	259
you take	259
fact you	258
ways to	257
it wo	256
you right	255
but they	255
away from	255
your career	255
if that	254
rest of	253
good energy	253
and try	253
the office	253
so if	252
some new	252
makes you	252
looking for	252
time being	252
ask for	251
your brain	251
a chance	251
's really	250
to it	250
good day	250
come to	250
are going	249
may find	249
much as	249
take your	249
can see	249
work or	248
your plans	248
good news	248
people who	247
and saturday	247
not a	247
the only	247
work and	246
this person	246
better than	245
energy to	245
to feel	245
're all	245
whatever it	244
might have	244
and more	244
on tuesday	244
all day	244
like it	244
is on	243
everyone else	243
your ability	242
your attention	242
out a	242
to tell	242
close to	241
on thursday	241
it in	240
just do	240
work on	240
a relationship	240
someone 's	240
this time	239
think you	239
be on	239
or you	239
you the	238
a romantic	238
to show	238
come up	237
to love	237
let go	237
your eyes	237
may feel	236
from a	236
of energy	236
your day	236
to them	236
ideas and	236
n't take	235
that could	235
at first	234
put your	234
to change	234
on it	234
get some	234
your boss	233
pick up	233
with friends	232
is you	232
might just	231
you with	231
you so	231
important to	231
know it	230
with some	230
out your	230
the person	230
to just	229
be as	229
're doing	229
your instincts	228
in an	228
if not	227
new ideas	227
of what	227
about how	227
with an	226
even though	226
to meet	226
you go	226
as they	226
the beginning	225
seems to	225
work out	225
will help	225
can help	225
life and	224
if someone	223
at it	223
of yours	223
like the	223
and even	223
they may	223
opportunity to	222
someone close	222
n't know	222
things will	222
on wednesday	222
let yourself	222
is not	221
to share	221
just as	220
for yourself	220
feel a	220
thanks to	219
to look	219
need a	219
remember that	219
is all	219
in on	218
maybe you	218
a whole	218
your side	218
with all	217
and have	217
share your	217
day and	217
between you	216
now it	216
has been	216
to someone	216
best to	216
a really	215
new people	215
do your	215
so it	215
beginning of	214
great day	214
are on	214
kinds of	214
sometimes you	212
few days	212
feeling a	212
someone new	212
your job	212
there and	211
slow down	211
you thought	211
it a	210
are a	210
will make	210
urge to	210
to avoid	210
's one	209
a couple	208
look for	208
all over	208
little more	208
and what	208
are all	207
the air	207
make some	207
not just	207
talk about	207
of time	207
good for	206
have fun	206
be too	206
if there	205
have you	205
're so	205
's nothing	205
or the	205
they need	205
coming your	205
watch out	205
they 've	205
on sunday	205
a better	204
mind and	204
a break	204
to focus	204
your good	204
wants to	204
later on	203
give yourself	203
to yourself	203
they do	203
the surface	202
of that	202
in with	202
will come	202
pay attention	201
it with	201
or your	201
in this	201
n't feel	200
seem to	200
that might	200
might want	200
n't you	200
're sure	200
of yourself	200
yourself in	199
yourself a	199
and keep	199
new and	199
got the	199
your emotions	198
you would	198
do with	198
on to	198
to worry	198
couple of	198
things up	198
they might	198
it can	198
having a	197
keep it	197
that are	197
fun and	197
your usual	197
the heart	197
about a	197
this week	196
you out	196
person you	196
so be	195
now that	195
starting to	195
are the	195
way of	195
mood to	195
waiting for	195
and enjoy	194
those who	194
to that	194
just be	194
all kinds	194
might feel	194
the kind	194
friday you	193
mind is	193
ought to	193
though it	192
it seems	192
in mind	192
in and	192
right people	192
to handle	191
do what	191
but not	190
that means	190
to play	189
take some	189
them and	189
big picture	188
perfect for	188
then you	188
come out	188
lot more	188
you keep	188
even the	188
do the	187
will have	187
give them	187
good thing	187
you as	186
friends or	186
making a	186
keep you	186
to step	186
surprised if	186
you did	185
it feels	185
else 's	185
will get	185
to what	185
who you	185
and all	184
be so	184
they can	184
would be	184
's what	184
be your	184
and maybe	184
the house	183
like to	183
anything you	183
tell you	183
have an	183
get in	183
on their	183
anyone who	182
who are	182
by your	182
take on	182
you now	182
expect to	182
n't hesitate	182
a problem	182
well as	181
find the	181
just that	181
's on	181
for them	181
from you	181
it for	181
that way	181
n't make	180
people and	180
them know	180
little bit	180
side of	180
really want	179
get ready	179
the middle	179
that can	179
afraid to	179
advantage of	178
reach out	178
'll want	178
a date	178
something to	178
someone is	178
friends are	177
really good	177
do is	177
so try	177
your coworkers	177
you deserve	176
you never	176
used to	176
and there	176
try something	176
about you	175
much better	175
it but	175
to bring	175
be that	175
it or	175
you that	174
the energy	174
them out	174
a real	174
one thing	174
go out	174
you say	173
're still	173
check in	173
with others	173
so go	173
much you	173
even a	173
of some	172
your ideas	172
the truth	172
the last	172
an old	171
just make	171
along with	171
's up	171
you into	171
right for	171
news is	171
the urge	171
give it	171
n't need	171
your creative	171
such a	171
things to	170
see how	170
down the	170
all this	170
and on	170
to learn	169
you is	169
move on	169
the wrong	169
be careful	169
and family	169
n't quite	168
thing you	168
you start	168
for an	168
than a	168
when they	168
would n't	168
new way	168
what the	168
the workweek	168
of life	167
is more	167
with that	167
means you	167
you up	167
can find	167
those days	166
least one	166
everything you	166
it as	166
're getting	165
did n't	165
a change	165
focused on	165
a time	165
in touch	165
not that	165
're thinking	165
but right	165
people to	165
n't just	164
feel the	164
a different	164
be hard	164
lead to	164
's an	164
the long	164
no need	164
a deep	164
there is	164
you at	164
both of	164
right away	164
are sure	164
of good	163
much about	163
open up	163
just what	163
as your	163
go with	163
open to	163
but there	163
be easy	163
and not	162
are more	162
can you	162
'll see	162
step up	162
get back	162
keep up	162
way and	162
anyone else	162
should find	161
have your	161
through your	161
a more	161
around wednesday	161
your honey	161
're looking	161
be afraid	161
you meet	161
who can	161
down to	160
n't forget	160
and start	160
're more	160
a bad	160
when your	159
've never	159
the very	159
it off	159
too long	159
just because	159
hesitate to	159
it on	159
the new	159
and how	158
better off	158
your thoughts	158
for that	158
right person	158
to follow	157
if a	157
n't go	157
your intuition	157
see it	157
keep the	157
on that	157
n't do	157
back in	157
weekend you	157
n't help	157
not only	156
middle of	156
you let	156
for what	156
's in	155
to turn	155
ahead of	155
if anyone	155
to sit	155
everyone 's	154
anything that	154
much of	154
things you	154
get too	154
of romance	154
for something	154
you realize	154
good to	153
touch with	153
your new	153
back on	153
since you	153
almost certainly	153
to an	152
your great	152
might find	152
what happens	152
bit more	152
wait for	152
them in	152
takes to	152
go of	152
maybe it	152
for all	152
relax and	152
tell them	152
just how	152
even better	151
you from	151
talk to	151
today even	150
but today	150
just right	150
your favorite	150
what your	150
the whole	149
the road	149
big way	149
just to	149
and in	149
and sunday	149
people will	149
to use	149
front of	149
in their	149
's important	149
and this	149
's more	149
of an	149
almost anything	149
stick to	149
're having	148
is one	148
and go	148
hang out	148
are feeling	148
the little	148
's only	148
and today	148
a hard	148
the love	147
to reach	147
of their	147
this afternoon	147
pay off	147
could n't	147
you down	147
as soon	147
something big	147
but try	147
it just	146
is coming	146
in that	146
little extra	146
more of	146
during the	146
not you	146
one person	146
now 's	146
take advantage	145
the morning	145
love you	145
love and	145
you look	145
n't even	145
they want	145
and find	145
wednesday you	145
'd like	144
be just	144
stars are	144
to something	144
those around	144
to check	144
the workplace	144
your mood	144
's hard	143
spend some	143
soon as	143
around tuesday	143
day you	142
's something	142
do some	142
great energy	142
of love	142
try a	142
've had	142
others will	142
n't it	142
or someone	142
is definitely	141
follow your	141
go to	141
need some	141
that may	141
to push	141
the start	141
has a	140
people 's	140
in front	140
and ready	140
speak up	140
start of	140
you still	139
so why	139
find you	139
to speak	139
sit down	139
top of	139
and when	139
might get	139
be quite	139
put off	139
just need	139
a party	139
find it	138
you you	138
more fun	138
they have	138
is perfect	138
only one	138
to explore	138
today though	138
maybe a	138
to enjoy	138
more you	138
today it	137
will go	137
at this	137
not in	137
see you	137
thing to	137
of people	137
family member	136
to act	136
your peers	136
them a	136
is about	136
so take	136
easy for	136
you even	136
your sense	136
are just	136
to really	136
to stop	136
where it	135
your efforts	135
thursday you	135
and now	135
time is	135
you put	134
a huge	134
order to	134
on and	134
family and	134
the present	133
that one	133
that makes	133
but a	133
all those	133
your mouth	132
take time	132
's okay	132
how it	132
people in	132
at you	132
good idea	132
others are	132
be feeling	132
your darling	131
you back	131
so when	131
on in	131
your business	131
and while	131
comes your	131
's easy	131
be time	131
saturday and	130
with this	130
involved in	130
one that	130
on what	130
just ca	130
and are	130
to pay	130
with people	129
taking a	129
well you	129
perfect time	129
just have	129
helps you	129
feels like	129
in all	129
move forward	129
get what	129
day or	129
pretty much	128
the afternoon	128
hard work	128
not so	128
your emotional	128
work is	128
like this	128
is right	128
maybe even	128
never been	127
good times	127
of things	127
love is	127
and ask	127
's you	127
see that	127
much to	127
make things	127
the phone	127
seems like	127
say it	126
come in	126
has to	126
to some	126
family members	126
the chance	126
tempted to	126
but this	126
show off	126
the small	125
sure it	125
good at	125
a major	125
so that	125
and to	125
a nice	125
your next	125
step back	125
days when	124
know exactly	124
will take	124
point of	124
when someone	124
heart and	124
the back	124
all sorts	124
more time	124
they should	124
you try	124
a decision	124
plans for	123
or family	123
get things	123
of new	123
to romance	123
some other	123
